Date,Vendor,Pro,Site,BSC,Cell,TRX,SDCCH,TCH,Trafic offer,SD Attempt,SD Cong,SCR,SD Suc,SD Drop,SDR,TCH Attempt,TCH Succ,TCH Cong,TCR,TASR,CSSR,Call Suc,Call Drop,CDR,HO Attempt,HO Suc,HOSR,HI Attempt,HI Suc,HISR,Erlang peak,Erlang HR,TU (non HR),% Traffic HR
2014-10-03 11:30:00,ZTE,SOF,SOF185,BCMP04,SOF1851,2,32,10,5.084,1229,0,0,1206,0,0,400,400,0,0,25,100,100,0,0,132,130,98.48,119,115,96.64,5.9742,5.9058,117.51,98.85508
2014-10-03 05:30:00,ZTE,SOF,SOF185,BCMP04,SOF1852,2,32,10,5.084,157,0,0,147,0,0,28,28,0,0,357.14,100,100,0,0,16,16,100,16,16,100,1.7378,1.2683,34.18,72.98309
2014-10-03 12:30:00,ZTE,SOF,SOF185,BCMP04,SOF1853,2,32,10,5.084,484,0,0,463,0,0,106,106,0,0,94.34,100,100,0,0,42,42,100,51,50,98.04,2.1911,1.1744,43.1,53.59865
2014-10-03 11:30:00,ZTE,SOF,SOF186,BCMP05,SOF1861,2,24,12,6.615,1084,0,0,1049,0,0,513,508,0,0,19.3,99.03,99.03,4,0.79,119,117,98.32,93,92,98.92,7.1331,5.3556,107.83,75.08096
2014-10-03 11:30:00,ZTE,SOF,SOF186,BCMP05,SOF1862,4,56,24,16.63,1287,0,0,1203,0,0,538,538,0,0,18.59,100,100,2,0.37,73,73,100,68,68,100,7.0464,0.1267,42.37,1.798081
2014-10-03 11:30:00,ZTE,SOF,SOF186,BCMP05,SOF1863,2,24,12,6.615,961,0,0,899,0,0,433,433,0,0,23.09,100,100,4,0.92,26,26,100,24,22,91.67,5.2036,0.9133,78.66,17.55131
2014-10-03 11:30:00,ZTE,SOF,SOF187,BCMP05,SOF1871,4,56,24,16.63,3346,0,0,3311,0,0,1520,1515,0,0,6.56,99.67,99.67,4,0.26,110,110,100,138,136,98.55,21.5269,21.4331,129.45,99.56427
2014-10-03 11:30:00,ZTE,SOF,SOF187,BCMP05,SOF1872,4,56,24,16.63,3551,0,0,3377,0,0,1547,1543,0,0,6.45,99.74,99.74,1,0.06,168,166,98.81,181,181,100,22.3875,22.3875,134.62,100
2014-10-03 11:30:00,ZTE,SOF,SOF187,BCMP05,SOF1873,4,56,24,16.63,2750,0,0,2644,0,0,1291,1280,0,0,7.68,99.15,99.15,3,0.23,101,101,100,113,112,99.12,17.4778,17.2047,105.1,98.43745
2014-10-03 11:30:00,ZTE,SOF,SOF188,BCMP05,SOF1881,4,48,24,16.63,4094,0,0,3713,0,0,1622,1597,0,0,6.07,98.46,98.46,4,0.25,14,13,92.86,24,23,95.83,18.5114,16.2897,111.31,87.9982
2014-10-03 11:30:00,ZTE,SOF,SOF188,BCMP05,SOF1882,2,32,10,5.084,669,0,0,647,0,0,304,304,0,0,32.89,100,100,0,0,11,11,100,11,10,90.91,2.5086,0.2361,49.34,9.411624
2014-10-03 11:30:00,ZTE,SOF,SOF188,BCMP05,SOF1883,2,32,10,5.084,1141,0,0,1073,0,0,484,477,0,0,20.36,98.55,98.55,0,0,16,15,93.75,12,12,100,5.3544,5.1236,105.32,95.68952
2014-10-03 11:30:00,ZTE,SOF,SOF189,BCMP05,SOF1891,4,56,23,15.76,1924,0,0,1877,0,0,623,623,0,0,16.05,100,100,0,0,26,26,100,34,33,97.06,6.0419,0.0169,38.34,0.2797133
2014-10-03 11:30:00,ZTE,SOF,SOF189,BCMP05,SOF1892,2,32,10,5.084,862,0,0,829,0,0,328,328,0,0,30.49,100,100,0,0,14,14,100,13,12,92.31,3.8633,0.4603,75.99,11.91468
2014-10-03 11:30:00,ZTE,SOF,SOF189,BCMP05,SOF1893,4,48,24,16.63,6225,0,0,5696,0,0,869,869,0,0,11.51,100,100,1,0.12,35,34,97.14,38,38,100,8.2575,0.3539,49.65,4.285801
2014-10-03 11:30:00,ZTE,SOF,SOF190,BCMP05,SOF1901,4,56,23,15.76,1003,0,0,977,0,0,438,438,0,0,22.83,100,100,0,0,35,35,100,38,38,100,6.6769,0,42.37,0
2014-10-03 12:30:00,ZTE,SOF,SOF190,BCMP05,SOF1902,4,64,22,14.9,2046,0,0,1922,0,0,376,376,0,0,26.6,100,100,1,0.27,209,206,98.56,232,221,95.26,5.6842,0.0406,38.15,0.7142606
2014-10-03 11:30:00,ZTE,SOF,SOF190,BCMP05,SOF1903,4,48,24,16.63,2799,0,0,2656,0,0,1251,1240,0,0,7.92,99.12,99.12,4,0.32,144,144,100,127,127,100,18.0614,18.0614,108.61,100
2014-10-03 11:30:00,ZTE,SOF,SOF191,BCMP05,SOF1911,4,56,24,16.63,4622,0,0,4022,0,0,1343,1342,0,0,7.44,99.93,99.93,4,0.3,18,18,100,17,17,100,10.7272,2.0444,64.51,19.0581
2014-10-03 12:30:00,ZTE,SOF,SOF191,BCMP05,SOF1912,3,40,18,11.49,2313,0,0,2175,0,0,945,944,0,0,10.57,99.89,99.89,1,0.11,25,25,100,23,23,100,8.4778,4.6656,73.78,55.03314
2014-10-03 12:30:00,ZTE,SOF,SOF191,BCMP05,SOF1913,3,40,18,11.49,3324,0,0,3027,0,0,1013,996,0,0,9.71,98.32,98.32,4,0.4,23,22,95.65,16,16,100,11.7633,11.3689,102.38,96.6472
2014-10-03 12:30:00,ZTE,SOF,SOF192,BCMP04,SOF1921,4,40,26,18.38,2118,0,0,1982,0,0,854,852,0,0,11.68,99.77,99.77,6,0.7,69,68,98.55,89,51,57.3,14.5658,6.0886,79.25,41.80066
2014-10-03 12:30:00,ZTE,SOF,SOF192,BCMP04,SOF1922,6,72,38,29.17,5986,0,0,5306,0,0,1464,1454,0,0,6.78,99.32,99.32,17,1.17,68,65,95.59,69,68,98.55,27.6353,15.6786,94.74,56.73396
2014-10-03 12:30:00,ZTE,SOF,SOF193,BCMP04,SOF1931,4,56,24,16.63,2852,0,0,2498,0,0,856,855,0,0,11.67,99.88,99.88,4,0.47,78,78,100,75,72,96,11.2419,2.1733,67.6,19.33214
2014-10-03 11:30:00,ZTE,SOF,SOF193,BCMP04,SOF1932,3,40,18,11.49,1556,0,0,1509,0,0,731,729,0,0,13.64,99.73,99.73,2,0.27,33,32,96.97,31,30,96.77,10.7806,8.0122,93.83,74.32054
2014-10-03 12:30:00,ZTE,SOF,SOF193,BCMP04,SOF1933,4,56,24,16.63,1489,0,0,1438,0,0,629,629,0,0,15.9,100,100,3,0.48,27,27,100,25,24,96,10.0231,2.4203,60.27,24.14722
2014-10-03 12:30:00,ZTE,SOF,SOF194,BCMP04,SOF1941,4,48,25,17.51,1292,0,0,1223,0,0,519,519,0,0,19.27,100,100,4,0.77,76,74,97.37,48,46,95.83,8.0133,0.0969,45.76,1.20924
2014-10-03 11:30:00,ZTE,SOF,SOF194,BCMP04,SOF1942,3,40,18,11.49,575,0,0,554,0,0,219,219,0,0,45.66,100,100,1,0.46,34,32,94.12,26,26,100,4.5228,0.0506,39.36,1.118776
2014-10-03 12:30:00,ZTE,SOF,SOF194,BCMP04,SOF1943,3,40,18,11.49,1542,0,0,1475,0,0,654,650,0,0,15.2,99.39,99.39,5,0.77,13,13,100,10,10,100,11.1539,10.7378,97.07,96.26946
2014-10-03 05:30:00,ZTE,SOF,SOF195,BCMP05,SOF1951,3,40,18,11.49,185,0,0,185,0,0,95,95,0,0,105.26,100,100,0,0,2,2,100,3,3,100,1.3831,0,12.04,0
2014-10-03 12:30:00,ZTE,SOF,SOF195,BCMP05,SOF1952,3,40,18,11.49,1076,0,0,1022,0,0,428,428,0,0,23.36,100,100,1,0.23,5,5,100,3,3,100,5.82,0.4169,50.65,7.16323
2014-10-03 03:30:00,ZTE,SOF,SOF195,BCMP05,SOF1953,3,40,18,11.49,1038,0,0,1023,0,0,543,543,0,0,18.42,100,100,1,0.18,3,3,100,7,7,100,5.9731,0.1783,51.99,2.985049
2014-10-03 11:30:00,ZTE,SOF,SOF196,BCMP04,SOF1961,2,24,12,6.615,1014,0,0,963,0,0,394,394,0,0,25.38,100,100,0,0,29,29,100,17,16,94.12,4.6739,1.2567,70.66,26.88761
2014-10-03 11:30:00,ZTE,SOF,SOF196,BCMP04,SOF1962,2,24,12,6.615,739,0,0,701,0,0,292,292,0,0,34.25,100,100,2,0.68,18,18,100,18,18,100,4.4903,0.635,67.88,14.14159
2014-10-03 13:30:00,ZTE,SOF,SOF196,BCMP04,SOF1963,2,24,12,6.615,470,0,0,462,0,0,164,164,0,0,60.98,100,100,3,1.83,20,20,100,20,20,100,4.3022,0.2228,65.04,5.178746
2014-10-03 13:30:00,ZTE,SOF,SOF197,BCMP04,SOF1971,2,24,12,6.615,312,0,0,289,0,0,87,87,0,0,114.94,100,100,1,1.15,1,1,100,1,1,100,1.2994,0,19.64,0
2014-10-03 12:30:00,ZTE,SOF,SOF197,BCMP04,SOF1972,2,24,12,6.615,375,0,0,333,0,0,125,125,0,0,80,100,100,2,1.6,8,5,62.5,8,8,100,2.0128,0,30.43,0
2014-10-03 11:30:00,ZTE,SOF,SOF197,BCMP04,SOF1973,2,24,12,6.615,654,0,0,549,0,0,150,150,0,0,66.67,100,100,0,0,0,0,0,0,0,0,1.8903,0.0108,28.58,0.5713379
2014-10-03 12:30:00,ZTE,SOF,SOF251,BCMP04,SOF2511,3,40,18,11.49,1782,0,0,1626,0,0,591,591,0,0,16.92,100,100,2,0.34,35,35,100,59,43,72.88,10.5347,4.205,91.69,39.91571
2014-10-03 11:30:00,ZTE,SOF,SOF251,BCMP04,SOF2512,2,24,12,6.615,579,0,0,515,0,0,203,203,0,0,49.26,100,100,0,0,23,23,100,21,21,100,2.6506,0.0153,40.07,0.5772278
2014-10-03 12:30:00,ZTE,SOF,SOF251,BCMP04,SOF2513,4,56,24,16.63,1669,0,0,1620,0,0,735,734,0,0,13.59,99.86,99.86,5,0.68,5,5,100,6,6,100,11.2464,1.685,67.63,14.98257
2014-10-03 12:30:00,ZTE,SOF,SOF252,BCMP04,SOF2521,4,56,24,16.63,1197,0,0,1042,0,0,387,387,0,0,25.84,100,100,4,1.03,8,8,100,10,10,100,4.7594,0.1917,28.62,4.027819
2014-10-03 11:30:00,ZTE,SOF,SOF252,BCMP04,SOF2522,4,56,24,16.63,2782,0,0,2398,0,0,880,878,0,0,11.34,99.77,99.77,11,1.25,15,14,93.33,19,19,100,13.6064,3.8183,81.82,28.06253
2014-10-03 12:30:00,ZTE,SOF,SOF252,BCMP04,SOF2523,4,56,24,16.63,2016,0,0,1734,0,0,658,658,0,0,15.2,100,100,5,0.76,16,16,100,12,11,91.67,9.9306,0.2133,59.71,2.147907
2014-10-03 12:30:00,ZTE,SOF,SOF253,BCMP04,SOF2531,4,56,24,16.63,2430,0,0,2331,0,0,1051,1038,0,0,9.4,98.76,98.76,6,0.58,114,112,98.25,113,112,99.12,16.2878,13.7528,97.94,84.4362
2014-10-03 11:30:00,ZTE,SOF,SOF253,BCMP04,SOF2532,4,56,24,16.63,2262,0,0,2172,0,0,945,944,0,0,10.57,99.89,99.89,6,0.64,63,62,98.41,62,62,100,16.6444,8.6314,100.09,51.85769
2014-10-03 12:30:00,ZTE,SOF,SOF253,BCMP04,SOF2533,4,56,24,16.63,1894,0,0,1841,0,0,865,865,0,0,11.56,100,100,3,0.35,118,118,100,125,124,99.2,15.5661,6.8806,93.6,44.20247
2014-10-03 12:30:00,ZTE,SOF,SOF254,BCMP04,SOF2541,2,24,12,6.615,730,0,0,698,0,0,265,264,0,0,37.59,99.62,99.62,1,0.38,16,9,56.25,10,10,100,3.6347,1.07,54.95,29.43847
2014-10-03 12:30:00,ZTE,SOF,SOF254,BCMP04,SOF2542,2,24,12,6.615,656,0,0,617,0,0,236,236,0,0,42.37,100,100,1,0.42,35,31,88.57,28,27,96.43,3.3,0.8736,49.89,26.47273
2014-10-03 11:30:00,ZTE,SOF,SOF254,BCMP04,SOF2543,4,56,24,16.63,1920,0,0,1759,0,0,824,823,0,0,12.12,99.88,99.88,3,0.36,143,54,37.76,75,75,100,12.2042,2.9431,73.39,24.11547
2014-10-03 12:30:00,ZTE,SOF,SOF255,BCMP04,SOF2551,4,48,25,17.51,942,0,0,921,0,0,391,391,0,0,25.58,100,100,1,0.26,25,25,100,23,23,100,5.5108,3.0533,31.47,55.40575
2014-10-03 11:30:00,ZTE,SOF,SOF255,BCMP04,SOF2552,4,56,24,16.63,1004,0,0,924,0,0,342,342,0,0,29.24,100,100,2,0.58,59,59,100,68,66,97.06,5.735,0.0514,34.49,0.896251
2014-10-03 11:30:00,ZTE,SOF,SOF255,BCMP04,SOF2553,4,48,25,17.51,2365,0,0,2208,0,0,925,921,0,0,10.76,99.57,99.57,9,0.98,64,64,100,77,77,100,13.7925,4.3256,78.77,31.36197
2014-10-03 11:30:00,ZTE,SOF,SOF256,BCMP05,SOF2561,2,32,10,5.084,2192,0,0,2118,0,0,823,816,0,0,12.05,99.15,99.15,0,0,41,41,100,32,31,96.88,8.6478,8.5917,170.1,99.35127
2014-10-03 10:30:00,ZTE,SOF,SOF256,BCMP05,SOF2562,2,32,10,5.084,983,0,0,956,0,0,435,433,0,0,22.88,99.54,99.54,0,0,16,16,100,17,16,94.12,5.0578,3.3486,99.48,66.20665
2014-10-03 11:30:00,ZTE,SOF,SOF256,BCMP05,SOF2563,2,32,10,5.084,1605,0,0,1543,0,0,586,580,0,0,16.89,98.98,98.98,0,0,37,37,100,46,45,97.83,6.6694,6.6694,131.18,100
2014-10-03 11:30:00,ZTE,SOF,SOF257,BCMP04,SOF2571,3,32,19,12.33,2684,0,0,2417,1,0.04,707,705,0,0,14.1,99.68,99.72,5,0.71,60,54,90,69,68,98.55,9.3992,2.6167,76.23,27.8396
2014-10-03 10:30:00,ZTE,SOF,SOF257,BCMP04,SOF2572,2,24,12,6.615,217,0,0,212,0,0,56,56,0,0,178.57,100,100,1,1.79,26,26,100,30,30,100,0.6767,0,10.23,0
2014-10-03 12:30:00,ZTE,SOF,SOF257,BCMP04,SOF2573,2,24,12,6.615,461,0,0,439,0,0,160,160,0,0,62.5,100,100,0,0,62,62,100,64,63,98.44,2.0242,0.0778,30.6,3.843494
2014-10-03 11:30:00,ZTE,SOF,SOF258,BCMP04,SOF2581,3,40,18,11.49,1917,0,0,1837,0,0,652,652,0,0,15.34,100,100,0,0,84,83,98.81,81,78,96.3,7.8936,4.4472,68.7,56.33931
2014-10-03 11:30:00,ZTE,SOF,SOF258,BCMP04,SOF2582,4,56,24,16.63,1697,0,0,1654,0,0,609,609,0,0,16.42,100,100,3,0.49,38,38,100,33,33,100,5.3203,0.1233,31.99,2.317538
2014-10-03 11:30:00,ZTE,SOF,SOF258,BCMP04,SOF2583,4,56,24,16.63,2122,0,0,2030,0,0,722,722,0,0,13.85,100,100,2,0.28,93,92,98.92,128,104,81.25,8.5625,0.7308,51.49,8.53489
2014-10-03 11:30:00,ZTE,SOF,SOF259,BCMP04,SOF2591,4,56,24,16.63,2880,0,0,2614,0,0,855,855,0,0,11.7,100,100,5,0.58,97,96,98.97,130,125,96.15,8.0269,0.2336,48.27,2.910214
2014-10-03 12:30:00,ZTE,SOF,SOF259,BCMP04,SOF2592,2,24,12,6.615,1367,0,0,1324,0,0,484,484,0,0,20.66,100,100,2,0.41,25,25,100,39,28,71.79,5.9964,2.0506,90.65,34.19719
2014-10-03 11:30:00,ZTE,SOF,SOF259,BCMP04,SOF2593,2,24,12,6.615,1836,0,0,1624,0,0,521,515,0,0,18.97,98.85,98.85,5,0.97,27,15,55.56,8,7,87.5,5.6181,3.1336,84.93,55.77686
2014-10-03 12:30:00,ZTE,SOF,SOF260,BCMP04,SOF2601,4,56,24,16.63,2039,0,0,1904,0,0,822,822,0,0,12.17,100,100,8,0.97,43,43,100,33,33,100,9.2592,0.7767,55.68,8.388413
2014-10-03 12:30:00,ZTE,SOF,SOF260,BCMP04,SOF2602,2,24,12,6.615,2248,0,0,2132,0,0,606,599,0,0,16.31,98.84,98.84,0,0,36,36,100,47,47,100,6.1622,4.19,93.15,67.9952
2014-10-03 12:30:00,ZTE,SOF,SOF260,BCMP04,SOF2603,2,24,12,6.615,1383,0,0,1321,0,0,537,537,0,0,18.62,100,100,0,0,94,94,100,92,92,100,6.0617,1.9633,91.64,32.3886
2014-10-03 12:30:00,ZTE,SOF,SOF261,BCMP04,SOF2611,4,56,24,16.63,1961,0,0,1790,0,0,703,703,0,0,14.22,100,100,7,1,24,18,75,25,25,100,9.8983,1.1564,59.52,11.68281
2014-10-03 11:30:00,ZTE,SOF,SOF261,BCMP04,SOF2612,3,32,19,12.33,730,0,0,604,0,0,219,219,0,0,45.66,100,100,1,0.46,13,13,100,15,14,93.33,2.5758,0,20.89,0
2014-10-03 11:30:00,ZTE,SOF,SOF261,BCMP04,SOF2613,4,56,24,16.63,3435,0,0,3323,0,0,1343,1340,0,0,7.43,99.78,99.78,2,0.15,59,57,96.61,53,53,100,16.6892,14.0711,100.36,84.31261
2014-10-03 12:30:00,ZTE,SOF,SOF262,BCMP04,SOF2621,4,56,24,16.63,2244,0,0,2187,0,0,869,869,0,0,11.51,100,100,2,0.23,40,40,100,43,42,97.67,15.8606,8.0819,95.37,50.95582
2014-10-03 11:30:00,ZTE,SOF,SOF262,BCMP04,SOF2622,3,40,18,11.49,1949,0,0,1451,0,0,741,735,0,0,13.39,99.19,99.19,2,0.27,69,69,100,68,65,95.59,11.0658,10.7639,96.31,97.27177
2014-10-03 12:30:00,ZTE,SOF,SOF262,BCMP04,SOF2623,4,56,24,16.63,1521,0,0,1430,1,0.07,518,518,0,0,19.31,99.93,100,3,0.58,43,41,95.35,48,46,95.83,7.5411,0.4964,45.35,6.582594
2014-10-03 11:30:00,ZTE,SOF,SOF263,BCMP04,SOF2631,4,56,24,16.63,1250,0,0,1175,0,0,435,435,0,0,22.99,100,100,2,0.46,145,144,99.31,159,138,86.79,6.9303,0.1022,41.67,1.474684
2014-10-03 12:30:00,ZTE,SOF,SOF263,BCMP04,SOF2632,3,40,18,11.49,1913,0,0,1601,0,0,621,621,0,0,16.1,100,100,3,0.48,13,13,100,28,14,50,10.0386,3.1869,87.37,31.74646
2014-10-03 12:30:00,ZTE,SOF,SOF263,BCMP04,SOF2633,4,56,24,16.63,860,0,0,801,0,0,325,325,0,0,30.77,100,100,0,0,41,41,100,45,45,100,4.1436,0,24.92,0
2014-10-03 12:30:00,ZTE,SOF,SOF264,BCMP04,SOF2641,6,88,36,27.34,3098,0,0,2875,1,0.03,1101,1100,0,0,9.07,99.87,99.91,7,0.64,118,117,99.15,128,128,100,19.9203,5.2439,72.86,26.3244
2014-10-03 11:30:00,ZTE,SOF,SOF264,BCMP04,SOF2642,4,56,24,16.63,2732,0,0,2611,0,0,1277,1277,0,0,7.83,100,100,5,0.39,29,28,96.55,20,17,85,13.5372,3.8028,81.4,28.09148
2014-10-03 11:30:00,ZTE,SOF,SOF264,BCMP04,SOF2643,2,24,12,6.615,1613,0,0,1434,0,0,486,485,0,0,20.53,99.79,99.79,3,0.62,26,26,100,31,30,96.77,6.1383,1.9294,92.79,31.43216
2014-10-03 12:30:00,ZTE,SOF,SOF265,BCMP04,SOF2651,3,32,19,12.33,1016,0,0,929,0,0,469,469,0,0,21.32,100,100,1,0.21,36,36,100,44,43,97.73,9.3169,2.7058,75.56,29.04185
2014-10-03 12:30:00,ZTE,SOF,SOF265,BCMP04,SOF2652,4,56,24,16.63,1559,0,0,1469,0,0,593,593,0,0,16.86,100,100,9,1.52,54,53,98.15,47,47,100,9.6889,0.8525,58.26,8.798729
2014-10-03 12:30:00,ZTE,SOF,SOF265,BCMP04,SOF2653,4,40,26,18.38,1975,0,0,1890,0,0,815,814,0,0,12.26,99.88,99.88,2,0.25,28,27,96.43,25,24,96,14.9181,5.0231,81.16,33.67118
2014-10-03 11:30:00,ZTE,SOF,SOF266,BCMP04,SOF2661,2,24,12,6.615,1392,0,0,1283,0,0,383,383,0,0,26.11,100,100,0,0,36,36,100,25,25,100,4.8269,0.4767,72.97,9.875904
2014-10-03 09:30:00,ZTE,SOF,SOF266,BCMP04,SOF2662,2,24,12,6.615,57,0,0,57,0,0,8,8,0,0,1250,100,100,0,0,5,5,100,2,2,100,0.4156,0,6.28,0
2014-10-03 11:30:00,ZTE,SOF,SOF266,BCMP04,SOF2663,2,24,12,6.615,1372,0,0,1225,0,0,269,269,0,0,37.17,100,100,2,0.74,23,21,91.3,37,34,91.89,3.8611,0.2908,58.37,7.531533
2014-10-03 12:30:00,ZTE,SOF,SOF267,BCMP04,SOF2671,4,56,24,16.63,1346,0,0,1204,0,0,254,254,0,0,39.37,100,100,1,0.39,21,20,95.24,21,21,100,4.8803,0,29.35,0
2014-10-03 12:30:00,ZTE,SOF,SOF267,BCMP04,SOF2672,4,56,24,16.63,3790,0,0,3371,1,0.03,939,922,0,0,10.46,98.16,98.19,5,0.54,22,22,100,28,22,78.57,14.7278,10.2019,88.56,69.26968
2014-10-03 10:30:00,ZTE,SOF,SOF267,BCMP04,SOF2673,4,42,24,16.63,2944,41,1.39,2605,0,0,1136,1117,0,0,8.66,98.33,98.33,22,1.97,13,13,100,15,14,93.33,14.9928,12.0303,90.16,80.24052
2014-10-03 11:30:00,ZTE,SOF,SOF268,BCMP04,SOF2681,2,24,12,6.615,3414,0,0,3220,0,0,900,894,0,0,11.04,99.33,99.33,1,0.11,271,262,96.68,247,203,82.19,9.0383,8.7908,136.63,97.26166
2014-10-03 11:30:00,ZTE,SOF,SOF268,BCMP04,SOF2682,2,24,12,6.615,4558,0,0,3987,0,0,646,646,0,0,15.48,100,100,2,0.31,72,72,100,47,44,93.62,5.0483,1.4581,76.32,28.88299
2014-10-03 11:30:00,ZTE,SOF,SOF268,BCMP04,SOF2683,4,56,24,16.63,1818,0,0,1709,0,0,517,517,0,0,19.34,100,100,1,0.19,16,16,100,21,21,100,6.3869,0.1203,38.41,1.883543
2014-10-03 10:30:00,ZTE,SOF,SOF269,BCMP04,SOF2691,2,24,12,6.615,1125,0,0,1034,0,0,371,369,0,0,26.81,99.46,99.46,1,0.27,9,9,100,11,11,100,4.6381,3.8561,70.11,83.13965
2014-10-03 11:30:00,ZTE,SOF,SOF269,BCMP04,SOF2692,2,24,12,6.615,414,0,0,387,0,0,159,159,0,0,62.89,100,100,1,0.63,16,16,100,14,14,100,1.9014,0,28.74,0
2014-10-03 11:30:00,ZTE,SOF,SOF269,BCMP04,SOF2693,2,24,12,6.615,442,0,0,433,0,0,225,225,0,0,44.44,100,100,4,1.78,3,3,100,5,5,100,3.2692,0.2922,49.42,8.937966
2014-10-03 11:30:00,ZTE,SOF,SOF270,BCMP04,SOF2701,2,24,12,6.615,1304,0,0,1180,0,0,269,269,0,0,37.17,100,100,3,1.12,9,8,88.89,6,6,100,3.3647,0.2211,50.86,6.571165
2014-10-03 12:30:00,ZTE,SOF,SOF270,BCMP04,SOF2702,2,24,12,6.615,806,0,0,697,0,0,213,213,0,0,46.95,100,100,3,1.41,7,7,100,6,6,100,2.5408,0.2867,38.41,11.28385
2014-10-03 11:30:00,ZTE,SOF,SOF270,BCMP04,SOF2703,2,24,12,6.615,1176,0,0,1068,0,0,344,344,0,0,29.07,100,100,0,0,8,8,100,8,8,100,4.0061,0.3664,60.56,9.146052
2014-10-03 12:30:00,ZTE,SOF,SOF271,BCMP04,SOF2711,2,24,12,6.615,270,0,0,265,0,0,72,72,0,0,138.89,100,100,0,0,7,7,100,8,8,100,0.7242,0,10.95,0
2014-10-03 09:30:00,ZTE,SOF,SOF271,BCMP04,SOF2712,2,24,12,6.615,768,0,0,755,0,0,270,270,0,0,37.04,100,100,0,0,40,11,27.5,15,15,100,2.83,0.1867,42.78,6.597173
2014-10-03 12:30:00,ZTE,SOF,SOF271,BCMP04,SOF2713,2,24,12,6.615,279,0,0,274,0,0,86,86,0,0,116.28,100,100,0,0,8,7,87.5,3,3,100,0.9917,0,14.99,0
2014-10-02 17:30:00,ZTE,SOF,SOF272,BCMP04,SOF2720,2,0,12,6.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-03 11:30:00,ZTE,SOF,SOF272,BCMP04,SOF2721,3,40,18,11.49,1350,0,0,1306,1,0.08,387,387,0,0,25.84,99.92,100,2,0.52,89,28,31.46,26,25,96.15,4.2272,0.0297,36.79,0.7025927
2014-10-03 11:30:00,ZTE,SOF,SOF272,BCMP04,SOF2722,3,40,18,11.49,1666,0,0,1635,0,0,514,514,0,0,19.46,100,100,0,0,27,23,85.19,30,29,96.67,6.8211,2.0692,59.37,30.33528
2014-10-03 11:30:00,ZTE,SOF,SOF272,BCMP04,SOF2723,4,56,24,16.63,3838,0,0,3511,0,0,1050,1041,0,0,9.44,99.14,99.14,3,0.29,17,11,64.71,32,32,100,9.1714,9.0719,55.15,98.91511
2014-10-03 11:30:00,ZTE,SOF,SOF274,BCMP04,SOF2741,2,24,12,6.615,2360,0,0,2085,0,0,547,545,0,0,18.21,99.63,99.63,6,1.1,36,6,16.67,14,14,100,5.8606,1.4861,88.6,25.35747
2014-10-03 14:30:00,ZTE,SOF,SOF274,BCMP04,SOF2742,2,24,12,6.615,100,0,0,98,0,0,30,30,0,0,333.33,100,100,0,0,0,0,0,0,0,0,1.1856,0,17.92,0
2014-10-03 11:30:00,ZTE,SOF,SOF274,BCMP04,SOF2743,2,24,12,6.615,2121,0,0,1945,0,0,382,382,0,0,26.18,100,100,1,0.26,114,42,36.84,79,71,89.87,5.6733,1.7125,85.76,30.18526
2014-10-03 12:30:00,ZTE,TET,TET001,BCNA06,TET0011,2,32,10,5.084,29,0,0,29,0,0,12,12,0,0,833.33,100,100,0,0,1,1,100,3,3,100,0.4492,0,8.84,0
2014-10-03 13:30:00,ZTE,TET,TET001,BCNA06,TET0012,4,64,22,14.9,1048,0,0,1031,0,0,324,324,0,0,30.86,100,100,0,0,248,243,97.98,253,252,99.6,6.6686,0.5247,44.76,7.868218
2014-10-03 11:30:00,ZTE,TET,TET001,BCNA06,TET0013,2,32,10,5.084,201,0,0,194,0,0,88,88,0,0,113.64,100,100,0,0,37,36,97.3,37,37,100,1.2244,0.0069,24.08,0.5635413
2014-10-03 13:30:00,ZTE,TET,TET002,BCNA06,TET0021,4,56,23,15.76,893,0,0,873,0,0,373,373,0,0,26.81,100,100,0,0,78,78,100,69,69,100,4.9686,0.0028,31.53,0.0563539
2014-10-03 13:30:00,ZTE,TET,TET002,BCNA06,TET0022,4,48,24,16.63,1057,0,0,1049,0,0,387,387,0,0,25.84,100,100,1,0.26,61,60,98.36,61,61,100,5.1189,0.0058,30.78,0.1133056
2014-10-03 12:30:00,ZTE,TET,TET002,BCNA06,TET0023,2,32,10,5.084,424,0,0,405,0,0,173,173,0,0,57.8,100,100,0,0,67,67,100,65,64,98.46,3.3092,3.2819,65.09,99.17503
2014-10-03 11:30:00,ZTE,TET,TET003,BCNA06,TET0031,4,48,24,16.63,1297,0,0,1280,0,0,473,473,0,0,21.14,100,100,0,0,215,215,100,242,239,98.76,7.3633,4.8006,44.28,65.19631
2014-10-03 12:30:00,ZTE,TET,TET003,BCNA06,TET0032,4,48,24,16.63,1316,0,0,1304,0,0,497,497,0,0,20.12,100,100,0,0,106,105,99.06,116,116,100,7.5308,0.1522,45.28,2.021034
2014-10-03 11:30:00,ZTE,TET,TET003,BCNA06,TET0033,4,48,24,16.63,3948,0,0,3872,0,0,1348,1348,0,0,7.42,100,100,0,0,485,485,100,417,416,99.76,18.1975,17.5094,109.43,96.2187
2014-10-03 12:30:00,ZTE,TET,TET004,BCNA06,TET0041,2,32,10,5.084,261,0,0,248,0,0,93,93,0,0,107.53,100,100,0,0,14,13,92.86,14,13,92.86,1.9222,0.0075,37.81,0.3901779
