Date,Vendor,Pro,Site,BSC,Cell,TRX,SDCCH,TCH,Trafic offer,SD Attempt,SD Cong,SCR,SD Suc,SD Drop,SDR,TCH Attempt,TCH Succ,TCH Cong,TCR,TASR,CSSR,Call Suc,Call Drop,CDR,HO Attempt,HO Suc,HOSR,HI Attempt,HI Suc,HISR,Erlang peak,Erlang HR,TU (non HR),% Traffic HR,Erl/TRx,TU 80%,TU 100%,No TRX site,CSSR fail,HO fail,HI fail,DL LLC Data Volume (MB),UL LLC Data Volume (MB),DL TBF Congestion Rate (DTCR),UL TBF Congestion Rate (UTCR)
10/3/2014 19:00,Nokia,MAC,MAC037,BCMP01,MAC0371,2,23,8.4,3.63,1520,0,0,1520,4,0.26,234,236,0,0,100.85,100.59,236,0,0,889,838,94.26,781,762,97.57,3.07,1.3,84.7,42.31,1.535,34.07325194,31.23728124,4,2,51,19,145.8255244,30.21108398,0,0
10/3/2014 19:00,Nokia,MAC,MAC037,BCMP01,MAC0372,1,23,7.22,2.93,1640,0,0,1640,0,0,196,196,0,0,100,100,196,2,1.08,290,283,97.59,272,272,100,2.89,2.766667,98.43,95.77,2.89,43.68858655,35.24390244,4,0,7,0,213.4157715,26.57101953,0,0
10/3/2014 19:00,Nokia,MAC,MAC037,BCMP01,MAC0373,1,23,7.31,2.93,522,0,0,522,4,0.77,184,184,0,0,100,99.23,184,2,1.22,416,361,86.78,342,341,99.71,2.88,1.083333,98.05,37.64,2.88,38.90840313,35.12195122,4,4,55,1,247.505457,27.15439258,0,0
10/3/2014 19:00,Nokia,MAC,MAC038,BCMP01,MAC0381,1,31,6.74,2.93,975,0,0,975,0,0,241,242,0,0,100.41,100.41,242,-1,-0.48,497,465,93.56,437,432,98.86,4.04,3.855556,137.8,95.33,4.04,61.07331822,54.57984329,5,-1,32,5,1207.489059,179.2579082,0,0
10/3/2014 18:00,Nokia,MAC,MAC038,BCMP01,MAC0382,2,23,9.09,4.34,493,0,0,493,0,0,61,61,0,0,100,100,61,0,0,64,62,96.88,66,64,96.97,1.34,0.3611111,30.81,26.97,0.67,13.63451363,11.66231506,5,0,2,2,277.4791494,22.85988867,0,0
10/3/2014 19:00,Nokia,MAC,MAC038,BCMP01,MAC0383,2,31,7.91,3.63,1169,0,0,1169,1,0.09,169,169,0,0,100,99.91,169,1,0.74,709,699,98.59,668,665,99.55,3.02,2.016667,83.17,66.85,1.51,36.82926829,33.51831299,5,1,10,3,236.8678984,41.95785059,0,0
10/3/2014 19:00,Nokia,MAC,MAC039,BCMP01,MAC0391,2,31,8.24,3.63,474,0,0,474,2,0.42,130,130,0,0,100,99.58,130,0,0,177,176,99.44,174,174,100,1.96,0.6555555,53.92,33.52,0.98,23.90243902,19.94301994,6,2,1,0,177.6705674,22.08555273,0,0
10/3/2014 10:00,Nokia,MAC,MAC039,BCMP01,MAC0392,2,23,9.72,5.08,144,0,0,144,0,0,21,21,0,0,100,100,21,0,0,22,22,100,20,20,100,0.36,0.1166667,7.1,32.31,0.18,3.377110694,2.919708029,6,0,0,0,13.45538574,16.09701563,0,0
10/3/2014 20:00,Nokia,MAC,MAC039,BCMP01,MAC0393,2,31,7.44,2.93,1009,0,0,1009,0,0,104,105,0,0,100.96,100.96,105,-1,-0.99,162,162,100,160,158,98.75,3.37,3.233333,114.71,96.04,1.685,45.52823561,41.09756098,6,-1,0,2,187.3584561,42.01962988,0,0
10/3/2014 18:00,Nokia,MAC,MAC040,BCMP01,MAC0401,2,23,8.62,4.34,396,0,0,396,1,0.25,113,113,0,0,100,99.75,113,1,0.96,118,112,94.92,104,103,99.04,2.04,1.944444,46.92,95.37,1.02,22.64150943,19.1369606,6,1,6,1,95.5422959,17.15467188,0,0
10/3/2014 17:00,Nokia,MAC,MAC040,BCMP01,MAC0402,2,23,9.43,4.34,169,0,0,169,2,1.18,67,67,0,0,100,98.82,67,0,0,130,129,99.23,174,128,73.56,1.26,0.3055556,29.02,24.23,0.63,12.82051282,10.96605744,6,2,1,46,18.31039063,4.783920898,0,0
10/3/2014 19:00,Nokia,MAC,MAC040,BCMP01,MAC0403,2,31,8.09,3.63,337,0,0,337,0,0,36,36,0,0,100,100,36,0,0,30,29,96.67,28,28,100,1.01,0.2777778,27.88,27.47,0.505,12.31707317,10.27676028,6,0,1,0,203.7631768,24.00406738,0,0
10/3/2014 20:00,Nokia,MAC,MAC041,BCMP01,MAC0411,2,31,8.68,4.34,171,0,0,171,0,0,67,66,0,0,98.51,98.51,66,0,0,32,32,100,35,34,97.14,1.08,0.4388889,24.93,40.51,0.54,11.98668147,10.13133208,6,1,0,1,95.75549512,14.73788184,0,0
10/3/2014 19:00,Nokia,MAC,MAC041,BCMP01,MAC0412,2,31,7.93,3.63,538,0,0,538,1,0.19,201,201,0,0,100,99.81,201,0,0,695,692,99.57,637,635,99.69,3.63,3.488889,100.02,96.17,1.815,44.26829268,40.28856826,6,1,3,2,162.8268311,16.00055664,0,0
10/3/2014 19:00,Nokia,MAC,MAC041,BCMP01,MAC0413,2,31,8.39,3.63,646,0,0,646,0,0,190,190,0,0,100,100,190,1,0.51,161,161,100,169,168,99.41,1.99,1.605556,54.84,80.73,0.995,22.08657048,20.24827025,6,0,0,1,59.2402373,10.75393945,0,0
10/3/2014 20:00,Nokia,MAC,MAC042,BCMP01,MAC0421,2,31,8.68,4.34,252,0,0,252,0,0,73,74,0,0,101.37,101.37,74,5,2.87,1704,1699,99.71,1817,1799,99.01,3.5,3.45,80.55,98.57,1.75,38.84572697,32.83302064,6,-1,5,18,8.962063477,2.523213867,0,0
10/3/2014 19:00,Nokia,MAC,MAC042,BCMP01,MAC0422,2,31,7.56,3.63,289,0,0,289,0,0,85,85,0,0,100,100,85,0,0,153,150,98.04,135,135,100,1.34,0.1777778,37.07,13.22,0.67,18.10321535,14.87236404,6,0,3,0,18.43166602,5.473326172,0,0
10/3/2014 19:00,Nokia,MAC,MAC042,BCMP01,MAC0423,2,31,8.36,3.63,523,0,0,523,0,0,150,150,0,0,100,100,150,1,0.61,1096,1095,99.91,1112,1109,99.73,2.95,2.35,81.33,79.66,1.475,32.74139845,30.01628002,6,0,1,3,78.64285449,12.06019727,0,0
10/3/2014 19:00,Nokia,MAC,MAC048,BCMP01,MAC0481,2,31,7.25,2.93,1650,0,0,1650,2,0.12,159,159,0,0,100,99.88,159,1,0.65,287,279,97.21,274,273,99.64,2.81,2.461111,95.59,87.72,1.405,37.96271278,34.26829268,6,2,8,1,1417.699447,140.0072314,0,0
10/3/2014 17:00,Nokia,MAC,MAC048,BCMP01,MAC0482,2,23,9.76,5.08,197,0,0,197,2,1.02,52,52,0,0,100,98.98,52,0,0,24,22,91.67,24,24,100,0.68,0.1666667,13.33,24.59,0.34,6.378986867,5.515004055,6,2,2,0,145.1328516,10.84794141,0,0
10/3/2014 19:00,Nokia,MAC,MAC048,BCMP01,MAC0483,2,31,7.44,2.93,1349,0,0,1349,3,0.22,133,133,0,0,100,99.78,133,0,0,460,405,88.04,406,392,96.55,1.92,0.9444444,65.3,49.28,0.96,25.93893542,23.41463415,6,3,55,14,145.1736982,26.71618945,0,0
10/3/2014 19:00,Nokia,MAC,MAC049,BCMP01,MAC0491,2,31,8.08,3.63,418,0,0,418,0,0,148,148,0,0,100,100,148,2,1.4,126,124,98.41,120,119,99.17,2.68,2.566667,73.83,95.85,1.34,32.68292683,27.26902727,6,0,2,1,197.2497285,33.11275488,0,0
10/3/2014 21:00,Nokia,MAC,MAC049,BCMP01,MAC0492,2,31,8.06,3.63,361,0,0,361,1,0.28,89,89,0,0,100,99.72,89,0,0,164,164,100,164,164,100,1.54,0.6444445,42.58,41.73,0.77,18.7804878,15.66951567,6,1,0,0,67.52739551,8.899417969,0,0
10/3/2014 21:00,Nokia,MAC,MAC049,BCMP01,MAC0493,2,31,7.86,3.63,281,0,0,281,0,0,84,84,0,0,100,100,84,0,0,114,114,100,137,137,100,2.26,2.1,62.19,93.1,1.13,27.56097561,25.08324084,6,0,0,0,229.3236084,22.73084082,0,0
10/3/2014 19:00,Nokia,MAC,MAC050,BCMP01,MAC0501,1,23,6.83,2.93,608,0,0,608,4,0.66,145,144,0,0,99.31,98.65,144,1,0.74,183,182,99.45,175,173,98.86,3.16,2.877778,107.51,91.2,3.16,47.7702192,42.69116455,4,5,1,2,714.7285752,63.7712793,0,0
10/3/2014 20:00,Nokia,MAC,MAC050,BCMP01,MAC0502,2,23,9.12,4.34,394,0,0,394,2,0.51,124,125,0,0,100.81,100.3,125,0,0,244,240,98.36,226,225,99.56,2.97,2.927778,68.41,98.5,1.485,30.21978022,25.84856397,4,1,4,1,23.23306836,4.038620117,0,0
10/3/2014 20:00,Nokia,MAC,MAC050,BCMP01,MAC0503,1,23,6.78,2.93,618,0,0,618,3,0.49,188,188,0,0,100,99.51,188,1,0.53,87,84,96.55,86,83,96.51,2.66,2.344445,90.67,88.1,2.66,40.21164021,35.93623345,4,3,3,3,252.3722939,35.13955859,0,0
10/3/2014 19:00,Nokia,MAC,MAC051,BCMP01,MAC0511,2,31,7.27,2.93,595,0,0,595,0,0,53,53,0,0,100,100,53,0,0,333,330,99.1,347,340,97.98,1.44,0.2611111,49.21,18.08,0.72,19.45420157,17.56097561,4,0,3,7,249.9632695,69.0127998,0,0
10/3/2014 19:00,Nokia,MAC,MAC051,BCMP01,MAC0512,1,23,6.37,2.28,725,0,0,725,0,0,210,209,0,0,99.52,99.52,209,2,1,314,312,99.36,305,303,99.34,2.53,1.105556,111.06,43.74,2.53,43.30708661,38.24640967,4,1,2,2,418.1862773,67.69350977,0,0
10/3/2014 19:00,Nokia,MAC,MAC051,BCMP01,MAC0513,1,31,6.27,2.28,1046,0,0,1046,2,0.19,110,110,0,0,100,99.81,110,0,0,683,684,100.15,728,724,99.45,2.99,2.844445,131.32,95.17,2.99,51.18110236,45.20030234,4,2,-1,4,434.1167803,79.65953418,0,0
10/3/2014 19:00,Nokia,MAC,MAC058,BCMP01,MAC0581,2,31,8.42,3.63,226,0,0,226,0,0,52,52,0,0,100,100,52,0,0,60,55,91.67,54,54,100,1.16,0.1722222,31.86,14.9,0.58,12.8745838,11.8030118,4,0,5,0,106.2495352,11.40558594,0,0
10/3/2014 20:00,Nokia,MAC,MAC058,BCMP01,MAC0582,1,23,6.66,2.93,376,0,0,376,1,0.27,103,103,0,0,100,99.73,103,0,0,177,177,100,176,173,98.3,2.05,1.066667,69.85,52.03,2.05,35.09072236,27.69521751,4,1,0,3,276.3629277,37.50154297,0,0
10/3/2014 18:00,Nokia,MAC,MAC058,BCMP01,MAC0583,1,31,6.82,2.93,871,0,0,871,0,0,274,275,0,0,100.36,100.36,275,1,0.44,503,476,94.63,434,430,99.08,3.82,3.633333,130.04,95.2,3.82,57.74754346,51.6076736,4,-1,27,4,415.3660645,49.61986621,0,0
10/3/2014 19:00,Nokia,MAC,MAC059,BCMP01,MAC0591,2,23,9.89,5.08,213,0,0,213,0,0,30,30,0,0,100,100,30,0,0,50,50,100,60,56,93.33,0.81,0.1888889,15.95,23.29,0.405,7.598499062,6.569343066,5,0,0,4,142.9945918,10.60020996,0,0
10/3/2014 20:00,Nokia,MAC,MAC059,BCMP01,MAC0592,1,31,6.11,2.28,761,0,0,761,1,0.13,96,96,0,0,100,99.87,96,0,0,202,201,99.5,201,198,98.51,2.02,1.394444,88.61,69.15,2.02,39.7324941,30.53665911,5,1,1,3,363.1800586,41.30985254,0,0
10/3/2014 19:00,Nokia,MAC,MAC059,BCMP01,MAC0593,2,31,7.48,2.93,331,0,0,331,0,0,77,77,0,0,100,100,77,0,0,94,94,100,106,105,99.06,1.16,0.4722222,39.56,40.67,0.58,15.67144015,14.14634146,5,0,0,1,707.0323564,46.26475098,0,0
10/3/2014 18:00,Nokia,MAC,MAC060,BCMP01,MAC0601,2,23,9.72,5.08,399,0,0,399,1,0.25,80,80,0,0,100,99.75,80,2,2.04,439,437,99.54,463,455,98.27,1.88,0.5833333,37.04,30.97,0.94,17.63602251,15.24736415,6,1,2,8,69.68881152,12.34045801,0,0
10/3/2014 8:00,Nokia,MAC,MAC060,BCMP01,MAC0602,2,23,10.07,5.08,383,0,0,383,0,0,75,75,0,0,100,100,75,0,0,159,159,100,158,158,100,1.69,0.1222222,33.22,7.24,0.845,14.70844212,12.82245827,6,0,0,0,125.8574482,25.16766504,0.006986493,0
10/3/2014 20:00,Nokia,MAC,MAC060,BCMP01,MAC0603,2,31,8.71,4.34,725,0,0,725,4,0.55,213,213,0,0,100,99.45,213,2,0.96,1207,1202,99.59,1214,1197,98.6,4.78,4.127778,109.96,86.4,2.39,53.05216426,44.84052533,6,4,5,17,175.6529365,40.1287002,0,0
10/3/2014 11:00,Nokia,MAC,MAC064,BCMP01,MAC0641,2,23,8.4,3.63,662,0,0,662,0,0,86,84,0,0,97.67,97.67,84,2,2.27,56,55,98.21,61,59,96.72,1.39,0,38.29,0,0.695,15.427303,14.14326414,6,2,1,2,300.6113848,54.91300977,0,0
10/3/2014 20:00,Nokia,MAC,MAC064,BCMP01,MAC0642,2,31,7.55,3.63,364,0,0,364,0,0,81,81,0,0,100,100,81,0,0,190,183,96.32,186,186,100,1.79,0.8666667,49.32,48.45,0.895,24.18265334,19.86681465,6,0,7,0,73.72219043,7.639691406,0,0
10/3/2014 20:00,Nokia,MAC,MAC064,BCMP01,MAC0643,2,23,8.11,3.63,479,0,0,479,1,0.21,75,75,0,0,100,99.79,75,0,0,39,39,100,42,42,100,2.16,0.3166667,59.58,14.65,1.08,26.34146341,21.97802198,6,1,0,0,160.57229,18.72576758,0,0
10/3/2014 18:00,Nokia,MAC,MAC065,BCMP01,MAC0651,3,55,18.31,11.49,1668,0,0,1668,4,0.24,612,612,0,0,100,99.76,612,8,1.54,1273,1242,97.56,1153,1148,99.57,7.19,2.461111,62.61,34.21,2.396666667,30.29919933,26.29846379,8,4,31,5,600.3189014,67.15603223,0,0
10/3/2014 17:00,Nokia,MAC,MAC065,BCMP01,MAC0652,3,47,13.08,7.4,734,0,0,734,1,0.14,290,291,0,0,100.34,100.2,291,0,0,298,277,92.95,219,217,99.09,3.34,0.95,45.18,28.41,1.113333333,21.1928934,18.17192601,8,0,21,2,220.7975625,55.78541211,0,0
10/3/2014 19:00,Nokia,MAC,MAC065,BCMP01,MAC0653,2,23,8.21,3.63,240,0,0,240,0,0,73,73,0,0,100,100,73,1,0.93,229,229,100,265,264,99.62,1.69,0.6,46.56,35.53,0.845,20.6097561,17.1957672,8,0,0,1,89.97373926,12.82974805,0,0
10/3/2014 20:00,Nokia,MAC,MAC066,BCMP01,MAC0661,1,23,7.44,2.93,316,0,0,316,1,0.32,74,74,0,0,100,99.68,74,0,0,74,74,100,61,61,100,1.08,0,36.91,0,1.08,14.59065118,13.17073171,5,1,0,0,270.0439951,19.83815625,0,0
10/3/2014 19:00,Nokia,MAC,MAC066,BCMP01,MAC0662,2,23,8.51,4.34,154,0,0,154,0,0,44,44,0,0,100,100,44,0,0,57,50,87.72,51,51,100,0.68,0.01111111,15.6,1.64,0.34,7.547169811,6.378986867,5,0,7,0,21.07082422,3.176923828,0,0
10/3/2014 19:00,Nokia,MAC,MAC066,BCMP01,MAC0663,2,23,8.18,3.63,320,0,0,320,1,0.31,61,60,0,0,98.36,98.06,60,0,0,190,190,100,174,172,98.85,1.68,0.1611111,46.26,9.6,0.84,20.48780488,17.09401709,5,2,0,2,110.3645781,15.07172852,0,0
10/3/2014 14:00,Nokia,MAC,MAC073,BCMP01,MAC0731,2,23,9.97,5.08,160,0,0,160,1,0.62,47,46,0,0,97.87,97.26,46,1,2.27,34,34,100,32,32,100,0.92,0,18.14,0,0.46,8.630393996,7.461476075,6,2,0,0,62.10894336,5.814796875,0,0
10/3/2014 19:00,Nokia,MAC,MAC073,BCMP01,MAC0732,2,23,9.56,5.08,86,0,0,86,0,0,34,34,0,0,100,100,34,0,0,11,11,100,8,8,100,0.74,0,14.53,0,0.37,6.941838649,6.00162206,6,0,0,0,78.28196875,5.542674805,0,0
10/3/2014 20:00,Nokia,MAC,MAC073,BCMP01,MAC0733,2,23,9.94,5.08,186,0,0,186,0,0,54,54,0,0,100,100,54,0,0,95,94,98.95,98,96,97.96,0.83,0,16.28,0,0.415,7.786116323,6.731549067,6,0,1,2,7.220532227,1.669134766,0,0
10/3/2014 15:00,Nokia,MAC,MAC108,BCMP01,MAC1081,2,23,8.66,4.34,576,0,0,576,1,0.17,68,67,0,0,98.53,98.36,67,0,0,2,2,100,3,3,100,0.78,0.3444445,18.03,43.97,0.39,8.657047725,7.317073171,6,2,0,0,561.3541357,48.05402637,0.000806647,0.152546351
10/3/2014 17:00,Nokia,MAC,MAC108,BCMP01,MAC1082,2,23,9.93,5.08,80,0,0,80,0,0,13,13,0,0,100,100,13,0,0,1,1,100,4,4,100,0.29,0.15,5.68,51.92,0.145,2.720450281,2.351987024,6,0,0,0,5.430450195,1.303782227,0.025813113,0.117096019
10/3/2014 16:00,Nokia,MAC,MAC108,BCMP01,MAC1083,2,23,9.8,5.08,19,0,0,19,0,0,3,3,0,0,100,100,3,0,0,0,0,0,1,1,100,0.04,0,0.87,0,0.02,0.375234522,0.324412003,6,0,0,0,0.65721582,0.5578125,0,0
10/3/2014 19:00,Nokia,MAC,MAC110,BCMP01,MAC1101,1,23,6.94,2.93,397,0,0,397,3,0.76,94,94,0,0,100,99.24,94,0,0,125,123,98.4,118,118,100,1.36,0.2666667,46.38,19.59,1.36,20.55933485,18.37341259,5,3,2,0,269.7539707,48.89413477,0,0
10/3/2014 18:00,Nokia,MAC,MAC110,BCMP01,MAC1102,2,31,8.12,3.63,1101,0,0,1101,9,0.82,126,125,0,0,99.21,98.4,125,0,0,111,107,96.4,139,130,93.53,2.06,0.2944444,56.67,14.32,1.03,25.12195122,20.96052096,5,10,4,9,83.90762402,12.73526465,0,0
10/3/2014 18:00,Nokia,MAC,MAC110,BCMP01,MAC1103,2,23,8.56,4.34,534,0,0,534,1,0.19,91,91,0,0,100,99.81,91,0,0,29,29,100,12,10,83.33,0.82,0,18.8,0,0.41,9.10099889,7.692307692,5,1,0,2,71.38768262,13.11791309,0,0
10/3/2014 19:00,Nokia,MAC,MAC111,BCMP01,MAC1111,2,31,8.36,3.63,270,0,0,270,1,0.37,57,57,0,0,100,99.63,57,0,0,70,67,95.71,67,67,100,1.56,0.1611111,42.89,10.36,0.78,17.31409545,15.87301587,6,1,3,0,40.86600488,7.728345703,0,0
10/3/2014 20:00,Nokia,MAC,MAC111,BCMP01,MAC1112,2,23,8.39,3.63,320,0,0,320,1,0.31,72,72,0,0,100,99.69,72,0,0,67,65,97.01,64,64,100,1.71,0.25,47.02,14.66,0.855,18.97891232,17.3992674,6,1,2,0,55.8102627,9.618806641,0,0
10/3/2014 18:00,Nokia,MAC,MAC111,BCMP01,MAC1113,2,23,9.19,4.34,271,0,0,271,2,0.74,82,82,0,0,100,99.26,82,0,0,37,36,97.3,32,32,100,1.39,0.07222223,32.09,5.18,0.695,14.14326414,12.09747607,6,2,1,0,26.90543652,5.907763672,0,0
10/3/2014 18:00,Nokia,MAC,MAC112,BCMP01,MAC1121,1,23,7.93,3.63,2361,0,0,2361,6,0.25,56,56,0,0,100,99.75,56,1,1.32,70,69,98.57,92,89,96.74,1.37,0.6222222,37.68,45.53,1.37,16.70731707,15.20532741,4,6,1,3,416.0197607,109.9905898,0,0
10/3/2014 19:00,Nokia,MAC,MAC112,BCMP01,MAC1122,1,23,6.08,2.28,772,0,0,772,2,0.26,190,190,0,0,100,99.74,190,1,0.56,181,179,98.9,166,166,100,2.87,2.538889,126.2,88.39,2.87,56.4516129,43.38624339,4,2,2,0,745.1048066,140.718082,0,0
10/3/2014 18:00,Nokia,MAC,MAC112,BCMP01,MAC1123,2,23,9.21,4.34,1020,0,0,1020,3,0.29,82,82,0,0,100,99.71,82,1,1.59,76,71,93.42,53,52,98.11,0.88,0.02222222,20.33,2.52,0.44,8.954008954,7.658833768,4,3,5,1,20.4970918,10.04046191,0,0
10/3/2014 19:00,Nokia,MAC,MAC113,BCMP01,MAC1131,1,23,6,2.28,505,0,0,505,2,0.4,148,147,0,0,99.32,98.92,147,0,0,230,229,99.57,218,218,100,1.81,0.8388889,79.33,46.46,1.81,35.60188828,27.36205593,4,3,1,0,850.9513477,157.8674834,0,0
10/3/2014 16:00,Nokia,MAC,MAC113,BCMP01,MAC1132,2,31,8.01,3.63,156,0,0,156,1,0.64,35,35,0,0,100,99.36,35,0,0,24,24,100,17,17,100,0.6,0,16.54,0,0.3,7.317073171,6.105006105,4,1,0,0,198.5105137,18.98674316,0,0
10/3/2014 20:00,Nokia,MAC,MAC113,BCMP01,MAC1133,1,23,6.81,2.93,245,0,0,245,0,0,66,66,0,0,100,100,66,0,0,29,29,100,29,29,100,1.13,0.1611111,38.43,14.29,1.13,17.08238851,15.26614429,4,0,0,0,403.7139727,40.27255957,0,0
10/3/2014 20:00,Nokia,MAC,MAC114,BCMP01,MAC1141,2,23,8.32,3.63,658,0,0,658,0,0,133,133,0,0,100,100,133,0,0,26,26,100,22,22,100,3.89,3.733333,107.22,96,1.945,47.43902439,39.58078958,4,0,0,0,102.4614219,19.47600879,0,0
10/3/2014 18:00,Nokia,MAC,MAC114,BCMP01,MAC1142,1,23,6,2.28,477,0,0,477,2,0.42,117,117,0,0,100,99.58,117,0,0,39,39,100,38,37,97.37,2.25,2.038889,98.86,90.62,2.25,44.25649095,34.01360544,4,2,0,1,852.4198926,74.10001563,0,0
10/3/2014 20:00,Nokia,MAC,MAC114,BCMP01,MAC1143,1,23,6.23,2.28,410,0,0,410,2,0.49,83,83,0,0,100,99.51,83,0,0,30,30,100,23,23,100,1.24,0.1777778,54.68,14.29,1.24,21.22560767,18.74527589,4,2,0,0,355.1095752,54.18036816,0,0
10/3/2014 20:00,Nokia,MAC,MAC115,BCMP01,MAC1151,1,31,6.69,2.93,1504,0,0,1504,5,0.33,271,271,0,0,100,99.67,271,0,0,1046,1033,98.76,1027,1017,99.03,5.42,5.038889,184.74,92.93,5.42,81.93499622,73.22345312,7,5,13,10,551.3695342,83.3122041,0,0
10/3/2014 20:00,Nokia,MAC,MAC115,BCMP01,MAC1152,2,23,8.19,3.63,438,0,0,438,0,0,89,89,0,0,100,100,89,0,0,111,111,100,113,112,99.12,2.13,0.8555555,58.82,40.1,1.065,25.97560976,21.67277167,7,0,0,1,222.371917,70.74278223,0,0
10/3/2014 19:00,Nokia,MAC,MAC115,BCMP01,MAC1153,4,63,19.39,12.33,944,0,0,944,2,0.21,254,254,0,0,100,99.79,254,3,1.19,210,196,93.33,206,195,94.66,4.09,0.7944444,33.21,19.4,1.0225,16.02036819,14.02125471,7,2,14,11,269.7451172,64.43050586,0,0
10/3/2014 9:00,Nokia,MAC,MAC118,BCMP01,MAC1181,2,31,8.6,4.34,122,0,0,122,0,0,11,11,0,0,100,100,11,0,0,24,23,95.83,23,23,100,0.32,0.1555556,7.42,48.28,0.16,3.551609323,3.001876173,6,0,1,0,23.38926172,7.380475586,0,0
10/3/2014 15:00,Nokia,MAC,MAC118,BCMP01,MAC1182,2,31,8.13,3.63,143,0,0,143,2,1.4,59,59,0,0,100,98.6,59,0,0,21,21,100,20,20,100,0.83,0.01111111,22.82,1.34,0.415,10.12195122,8.445258445,6,2,0,0,21.68892188,6.524220703,0,0
10/3/2014 13:00,Nokia,MAC,MAC118,BCMP01,MAC1183,2,31,7.35,2.93,266,0,0,266,0,0,62,62,0,0,100,100,62,0,0,44,44,100,40,40,100,1.29,0.4166667,43.91,32.33,0.645,17.42772224,15.73170732,6,0,0,0,77.91554688,16.36034668,0,0.015439247
10/3/2014 18:00,Nokia,MAC,MAC134,BCMP01,MAC1341,1,31,6.85,2.93,243,0,0,243,0,0,78,78,0,0,100,100,78,1,1.52,69,64,92.75,52,52,100,1.59,0.35,54.14,22.03,1.59,24.03628118,21.4806809,5,0,5,0,294.1524639,25.27500195,0,0
10/3/2014 19:00,Nokia,MAC,MAC134,BCMP01,MAC1342,2,23,9.08,4.34,612,0,0,612,2,0.33,121,122,0,0,100.83,100.5,122,-1,-0.9,512,494,96.48,485,483,99.59,2.9,0.8222222,66.74,28.35,1.45,29.50752951,25.23933856,5,1,18,2,138.8519316,17.04732813,0,0
10/3/2014 20:00,Nokia,MAC,MAC134,BCMP01,MAC1343,2,31,7.64,3.63,559,0,0,559,1,0.18,187,187,0,0,100,99.82,187,2,1.15,513,509,99.22,504,496,98.41,3.34,3.227778,92.21,96.51,1.67,45.12293975,37.06992231,5,1,4,8,176.0922998,29.55849316,0,0
10/3/2014 19:00,Nokia,MAC,MAC139,BCMP01,MAC1391,2,23,8.9,4.34,211,0,0,211,0,0,72,72,0,0,100,100,72,0,0,90,90,100,86,86,100,1.57,0.5055556,36.06,32.27,0.785,15.97476597,14.72795497,6,0,0,0,53.09454102,8.555592773,0,0
10/3/2014 20:00,Nokia,MAC,MAC139,BCMP01,MAC1392,2,23,9.3,4.34,170,0,0,170,0,0,50,50,0,0,100,100,50,0,0,272,269,98.9,280,278,99.29,2.23,1.311111,51.27,58.85,1.115,22.69027269,19.40818103,6,0,3,2,124.4437891,6.831220703,0,0
10/3/2014 19:00,Nokia,MAC,MAC139,BCMP01,MAC1393,2,31,8.81,4.34,115,0,0,115,0,0,40,40,0,0,100,100,40,1,2.33,66,66,100,69,69,100,1.4,0.7888889,32.22,56.35,0.7,15.53829079,13.13320826,6,0,0,0,18.79880566,8.636424805,0,0
10/3/2014 19:00,Nokia,MAC,MAC147,BCMP01,MAC1471,2,23,8.26,3.63,1056,0,0,1056,2,0.19,298,298,0,0,100,99.81,298,-1,-0.42,1336,1329,99.48,1272,1268,99.69,5.18,4.494444,142.91,86.71,2.59,63.17073171,52.70655271,6,2,7,4,76.92135156,8.490421875,0,0
10/3/2014 19:00,Nokia,MAC,MAC147,BCMP01,MAC1472,2,31,8.61,4.34,802,0,0,802,1,0.12,262,262,0,0,100,99.88,262,6,2.9,864,859,99.42,806,804,99.75,3.98,3.894444,91.55,97.91,1.99,44.17314095,37.3358349,6,1,5,2,11.00609473,3.271770508,0,0
10/3/2014 20:00,Nokia,MAC,MAC147,BCMP01,MAC1473,2,23,9.63,5.08,491,0,0,491,0,0,196,197,0,0,100.51,100.51,197,0,0,1026,1020,99.42,986,986,100,3.73,3.033333,73.32,81.37,1.865,34.99061914,30.2514193,6,-1,6,0,8.217686523,2.255422852,0,0
10/3/2014 9:00,Nokia,MAC,MAC150,BCMP01,MAC1501,2,31,8.82,4.34,34,0,0,34,0,0,4,4,0,0,100,100,4,0,0,19,19,100,19,18,94.74,0.19,0.04444445,4.35,23.53,0.095,2.108768036,1.782363977,6,0,0,1,1.666151367,1.168314453,0,0
10/3/2014 20:00,Nokia,MAC,MAC150,BCMP01,MAC1502,2,31,8.88,4.34,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,2,2,100,4,4,100,0.14,0,3.32,0,0.07,1.553829079,1.313320826,6,0,0,0,2.704758789,1.098767578,0,0
10/3/2014 16:00,Nokia,MAC,MAC150,BCMP01,MAC1503,2,31,8.68,4.34,79,0,0,79,0,0,18,18,0,0,100,100,18,0,0,42,42,100,42,42,100,0.86,0.03333334,19.82,3.87,0.43,9.544950055,8.067542214,6,0,0,0,22.7382041,6.153001953,0,0
10/3/2014 0:00,Nokia,MAC,MAC151,BCMP01,MAC1511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#VALUE!,#VALUE!,0,0,0,0,0,0,#N/A,#N/A
